text,label
"We need massive a public investment in infrastructure (charging stations) before a significant number of people will buy an electric car.  For now, a Eugene resident would need to own two cars, one for local travel only and one for long distance travel, i.e. a weekend trip along the Oregon coast.",0
No. It means that its obvious to everyone but yourself. It means you will be reported and arrested for trying.,0
"Rumour has it there will be a subsidy for electric vehicles, up to $8000 in the Federal budget.",0
"Watched this on PBS Frontline 
http://www.pbs.org/wgbh/frontline/article/to-sway-scott-pruitt-epa-experts-must-hope-against-hope-says-former-insider/

It is the backstory on who it is that now heads the EPA, how he got there and who he actually represents and protects.",0
"The fact is the entrenched Democrats got us into this rail mess and talking about how awful you think Republicans are simply reminds everyone that the Republicans had nothing to do with this rail fiasco.   

This awful corporate-welfare, steal-from-poor-and give-to-rich, soak the poor is exactly the sort of thing that you should be furious about if you were a man of principles instead of yet another partisan super-fan.",0
"This is the same old guard that has been in place for many years! The DNC is NOT to be trusted as they ARE corporate dogs that will Crush any and all competition and ideas that they have not sanctioned. Hitlery was the normal and there will only be superficial changes never any real acceptance of the people whom they represent! Washington voted overwhelmingly for Senator Sanders and the corporate dogs turned our votes over to Hitlery! The Democratic and Republican parties must DIE and wither from the control they continue to have over the sheeple! I WILL NEVER EVER SUPPORT THE DEMOCRATIC PARTY NO MATTER HOW THEY SAY THEY CHANGE, because all in all they don't, won't and can't change their Corporate control!",0
"SPLC describes several of the incidents and from the descriptions it is clear that these are not crimes. The word ""attack"" may be employed as a hyperbolic metaphor, but your initial email used the words ""hate crimes"" which is a completely inaccurate designation. Most of the incidents SPLC describs are not crimes.",0
"what Emily explained I'm alarmed that any body able to profit $4498 in one 
month on the internet. you can look here<<<<----->>>>>  http://www.jobpro22.com",0
"On come one, Barry claimed credit for every good thing (in his book) his Administration did.  Now on this surveillance by the Obama Administration, Barry is  missing.  He must have been on another vacation and didn't know they were doing this.",0
HART CEO Murthy testified to the Senate that the first full year of steel wheels O&M will be $126 million ($10.5 million monthly).  The Honolulu Transit Task Force plan states that at-grade O&M will be $54 million yearly ($4.5 million monthly).  I submitted maglev O&M costs (based on a mainland study) of $51.66 million yearly ($4.305 million monthly).  Hope this helps.,0
"Bringing up shareblue outs you as a 4chan copy paster. 

Yeah blame it all on a new org that most of didn't know it existed until you guys started complaining about them cramping your style.

The narrative will not die because, well there is an on going investigation. Let me guess, you know more than all those people in power that are investigating Trump right now. You yourself are more in the know than the whole intelligence agency.

Go back to 4chan or r/the_donald with your blaming everyone else and trying to make liberal boogeymen.

P.S. Attacking the loser of an election everytime your candidate gets in trouble is a sign of extremely weak conviction in the Pres. You simply cannot defend him so you attack those around you instead. I mean it is easy to beat up on a woman right?

P.S.S. For those doubting me, 4chan posters refer to their racism as a power level and repeatedly talk about women as  chattel. That is where the shareblue crap started, and was the first Russian foothold.",0
"Progressive? You may want to take a peak into how moderate the new Governor of Virginia is. If anything your ""landslide"" proves that the country wants nothing to do with Progressives or Conservatives. Instead we want solid, middle of the road politicians in higher office who don't have a crazy (see Obama and Trump) agenda.",0
